StudyHours,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,EduTech,StressLevel,Target
23,2,1,0,1,1,21,1,4,1,1,2,0
23,2,1,0,1,1,19,1,13,0,1,2,0
23,2,1,0,1,1,18,0,9,1,1,0,0
23,0,0,1,1,1,21,1,4,1,1,2,0
23,0,0,1,1,1,19,1,13,0,1,2,0
23,0,0,1,1,1,18,0,9,1,1,0,0
23,1,0,1,1,1,21,1,4,1,1,2,0
23,1,0,1,1,1,19,1,13,0,1,2,0
23,1,0,1,1,1,18,0,9,1,1,0,0
27,2,1,1,1,1,29,0,2,1,0,2,0
27,1,1,1,1,1,29,0,2,1,0,2,0
27,0,0,1,1,1,29,0,2,1,0,2,0
23,1,0,0,1,0,18,0,19,1,1,1,0
23,2,0,2,1,0,18,0,19,1,1,1,0
23,1,0,2,1,0,18,0,19,1,1,1,0
15,2,0,1,1,1,25,2,7,0,1,1,0
15,2,0,1,1,1,28,0,19,1,1,1,0
15,2,0,0,1,1,25,2,7,0,1,1,0
15,2,0,0,1,1,28,0,19,1,1,1,0
33,0,0,1,1,1,19,0,9,0,1,2,0
33,0,0,1,1,1,22,0,2,1,0,0,0
33,0,0,1,1,1,21,0,13,0,1,1,0
10,1,1,2,1,1,21,2,0,0,0,1,0
10,0,0,1,1,1,21,2,0,0,0,1,0
10,1,0,0,1,1,21,2,0,0,0,1,0
10,2,0,1,1,1,21,2,0,0,0,1,0
32,0,1,0,1,0,26,0,9,1,1,2,0
32,0,1,0,1,0,25,0,7,1,1,0,0
32,0,1,0,1,0,21,0,12,0,1,0,0
32,0,1,0,1,0,28,0,7,1,1,2,0
32,1,1,1,1,0,26,0,9,1,1,2,0
32,1,1,1,1,0,25,0,7,1,1,0,0
32,1,1,1,1,0,21,0,12,0,1,0,0
32,1,1,1,1,0,28,0,7,1,1,2,0
19,2,0,0,1,1,19,3,9,1,0,1,0
19,2,0,0,1,1,27,1,15,1,1,0,0
19,1,0,0,1,1,19,3,9,1,0,1,0
19,1,0,0,1,1,27,1,15,1,1,0,0
19,2,0,0,1,1,19,3,9,1,0,1,0
19,2,0,0,1,1,27,1,15,1,1,0,0
19,1,0,0,1,1,19,3,9,1,0,1,0
19,1,0,0,1,1,27,1,15,1,1,0,0
19,1,1,2,1,1,19,3,9,1,0,1,0
19,1,1,2,1,1,27,1,15,1,1,0,0
28,1,1,0,1,0,28,1,11,1,1,1,0
28,1,1,0,1,0,25,2,5,1,1,2,0
28,1,0,0,1,0,28,1,11,1,1,1,0
28,1,0,0,1,0,25,2,5,1,1,2,0
7,1,1,1,1,0,21,3,5,0,0,0,0
7,1,1,1,1,0,29,1,16,1,0,2,1
11,2,1,2,0,1,18,0,19,0,0,1,0
11,0,1,1,1,1,18,0,19,0,0,1,0
11,1,1,2,1,1,18,0,19,0,0,1,0
18,0,0,1,1,1,28,2,8,0,0,2,1
18,0,0,1,1,1,26,0,10,1,1,2,1
18,0,0,1,1,1,21,1,5,1,1,2,1
18,2,0,2,1,1,28,2,8,0,0,2,1
18,2,0,2,1,1,26,0,10,1,1,2,1
18,2,0,2,1,1,21,1,5,1,1,2,1
18,2,1,1,1,1,28,2,8,0,0,2,1
18,2,1,1,1,1,26,0,10,1,1,2,1
18,2,1,1,1,1,21,1,5,1,1,2,1
18,2,1,2,1,1,28,2,8,0,0,2,1
18,2,1,2,1,1,26,0,10,1,1,2,1
18,2,1,2,1,1,21,1,5,1,1,2,1
17,1,1,1,1,1,23,2,17,1,1,1,0
17,1,1,1,1,1,29,3,15,1,0,2,1
17,1,1,0,1,1,23,2,17,1,1,1,0
17,1,1,0,1,1,29,3,15,1,0,2,1
17,2,0,1,1,1,23,2,17,1,1,1,0
17,2,0,1,1,1,29,3,15,1,0,2,1
17,1,0,1,1,1,23,2,17,1,1,1,0
17,1,0,1,1,1,29,3,15,1,0,2,1
17,2,0,1,1,1,23,2,17,1,1,1,0
17,2,0,1,1,1,29,3,15,1,0,2,1
17,2,1,0,1,1,23,2,17,1,1,1,0
17,2,1,0,1,1,29,3,15,1,0,2,1
24,1,1,1,1,1,28,3,13,1,0,2,0
24,1,1,1,1,1,19,2,4,0,1,2,0
24,1,1,1,1,1,18,0,8,1,1,0,0
24,1,1,2,1,1,28,3,13,1,0,2,0
24,1,1,2,1,1,19,2,4,0,1,2,0
24,1,1,2,1,1,18,0,8,1,1,0,0
24,0,1,2,1,1,28,3,13,1,0,2,0
24,0,1,2,1,1,19,2,4,0,1,2,0
24,0,1,2,1,1,18,0,8,1,1,0,0
24,2,1,1,1,1,28,3,13,1,0,2,0
24,2,1,1,1,1,19,2,4,0,1,2,0
24,2,1,1,1,1,18,0,8,1,1,0,0
24,1,1,2,1,1,28,3,13,1,0,2,0
24,1,1,2,1,1,19,2,4,0,1,2,0
24,1,1,2,1,1,18,0,8,1,1,0,0
10,1,1,1,1,0,29,2,7,1,1,0,0
10,1,1,1,1,0,28,3,7,0,1,1,0
10,1,1,1,1,0,19,0,12,1,1,2,1
10,0,1,0,1,0,29,2,7,1,1,0,0
10,0,1,0,1,0,28,3,7,0,1,1,0
10,0,1,0,1,0,19,0,12,1,1,2,1
23,1,1,1,1,1,27,1,12,0,1,1,0
23,1,1,1,1,1,19,3,0,1,1,2,0
23,1,1,1,1,1,27,1,12,0,1,1,0
23,1,1,1,1,1,19,3,0,1,1,2,0
23,0,1,1,1,1,27,1,12,0,1,1,0
23,0,1,1,1,1,19,3,0,1,1,2,0
32,2,1,1,1,1,25,2,8,1,1,1,0
32,2,1,1,1,1,26,1,20,1,0,0,0
31,1,1,1,1,1,24,3,16,1,0,2,0
31,1,1,1,1,1,26,0,17,1,1,2,0
31,1,1,1,1,1,23,1,11,1,1,0,0
31,1,1,1,1,1,28,2,2,0,1,1,0
31,1,1,1,1,1,21,3,0,1,0,2,0
31,1,1,0,1,1,24,3,16,1,0,2,0
31,1,1,0,1,1,26,0,17,1,1,2,0
31,1,1,0,1,1,23,1,11,1,1,0,0
31,1,1,0,1,1,28,2,2,0,1,1,0
31,1,1,0,1,1,21,3,0,1,0,2,0
31,2,1,2,1,1,24,3,16,1,0,2,0
31,2,1,2,1,1,26,0,17,1,1,2,0
31,2,1,2,1,1,23,1,11,1,1,0,0
31,2,1,2,1,1,28,2,2,0,1,1,0
31,2,1,2,1,1,21,3,0,1,0,2,0
29,2,0,1,1,1,27,1,14,1,1,1,0
29,2,0,0,1,1,27,1,14,1,1,1,0
25,0,1,1,1,0,22,0,12,0,1,2,0
22,1,1,2,1,0,23,0,14,0,1,2,0
22,1,1,2,1,0,19,1,5,0,1,2,0
22,1,1,2,1,0,28,1,14,0,0,1,0
22,1,1,2,1,0,28,1,18,1,1,0,0
22,1,0,2,1,0,23,0,14,0,1,2,0
22,1,0,2,1,0,19,1,5,0,1,2,0
22,1,0,2,1,0,28,1,14,0,0,1,0
22,1,0,2,1,0,28,1,18,1,1,0,0
22,1,0,1,1,0,23,0,14,0,1,2,0
22,1,0,1,1,0,19,1,5,0,1,2,0
22,1,0,1,1,0,28,1,14,0,0,1,0
22,1,0,1,1,0,28,1,18,1,1,0,0
33,1,1,1,1,1,24,3,14,0,0,0,0
33,1,1,1,1,1,20,3,9,0,1,0,0
33,1,1,1,1,1,19,0,1,1,1,2,0
33,1,1,1,1,1,25,0,4,0,1,2,0
19,2,1,1,1,1,27,2,9,0,1,2,1
19,2,1,1,1,1,20,1,18,1,1,1,0
19,2,0,2,1,1,27,2,9,0,1,2,1
19,2,0,2,1,1,20,1,18,1,1,1,0
19,0,1,1,0,1,27,2,9,0,1,2,1
19,0,1,1,0,1,20,1,18,1,1,1,0
19,0,1,2,0,1,27,2,9,0,1,2,1
19,0,1,2,0,1,20,1,18,1,1,1,0
19,1,0,2,1,1,27,2,9,0,1,2,1
19,1,0,2,1,1,20,1,18,1,1,1,0
19,2,0,2,1,1,27,2,9,0,1,2,1
19,2,0,2,1,1,20,1,18,1,1,1,0
19,1,1,1,1,1,27,2,9,0,1,2,1
19,1,1,1,1,1,20,1,18,1,1,1,0
19,2,0,2,1,1,27,2,9,0,1,2,1
19,2,0,2,1,1,20,1,18,1,1,1,0
28,2,1,0,1,0,19,0,19,0,1,2,0
28,2,1,0,1,0,21,1,1,0,0,1,0
28,2,0,1,1,0,19,0,19,0,1,2,0
28,2,0,1,1,0,21,1,1,0,0,1,0
9,1,0,0,1,1,18,1,11,1,0,1,0
9,1,0,0,1,1,27,0,9,1,0,2,1
9,1,1,1,1,1,18,1,11,1,0,1,0
9,1,1,1,1,1,27,0,9,1,0,2,1
8,0,1,0,1,1,19,1,4,1,1,1,0
8,0,1,0,1,1,24,1,2,0,0,2,1
13,2,1,1,1,0,25,2,5,1,0,2,1
13,2,1,1,1,0,18,1,5,0,1,2,1
13,0,1,1,1,0,25,2,5,1,0,2,1
13,0,1,1,1,0,18,1,5,0,1,2,1
13,2,1,1,1,0,25,2,5,1,0,2,1
13,2,1,1,1,0,18,1,5,0,1,2,1
24,0,1,0,1,0,29,2,15,0,1,2,0
24,2,0,2,1,0,29,2,15,0,1,2,0
11,1,0,1,1,1,29,2,10,0,1,0,0
11,2,1,1,0,1,29,2,10,0,1,0,0
11,1,0,0,1,0,28,2,10,1,1,2,1
11,1,0,0,1,0,23,2,4,0,1,2,1
11,1,0,0,1,0,20,1,12,0,1,0,0
11,2,1,1,1,0,28,2,10,1,1,2,1
11,2,1,1,1,0,23,2,4,0,1,2,1
11,2,1,1,1,0,20,1,12,0,1,0,0
11,1,1,1,1,0,28,2,10,1,1,2,1
11,1,1,1,1,0,23,2,4,0,1,2,1
11,1,1,1,1,0,20,1,12,0,1,0,0
12,1,1,0,1,0,23,0,5,1,1,2,1
23,2,0,1,1,0,27,1,17,1,0,2,0
23,2,0,1,1,0,27,2,20,1,0,0,0
23,2,1,1,1,0,27,1,17,1,0,2,0
23,2,1,1,1,0,27,2,20,1,0,0,0
23,2,0,0,1,0,27,1,17,1,0,2,0
23,2,0,0,1,0,27,2,20,1,0,0,0
23,1,1,0,1,0,27,1,17,1,0,2,0
23,1,1,0,1,0,27,2,20,1,0,0,0
17,0,1,0,1,1,26,0,1,1,1,2,1
17,1,0,2,1,1,26,0,1,1,1,2,1
17,1,1,1,1,1,26,0,1,1,1,2,1
20,1,0,1,1,1,19,3,7,1,1,2,0
20,1,0,1,1,1,25,3,11,1,1,2,0
20,1,0,1,1,1,27,3,17,1,1,1,0
20,1,0,1,1,1,26,1,16,1,1,2,0
20,1,0,1,1,1,18,0,3,1,1,1,0
20,1,0,1,1,1,25,3,3,1,0,2,0
20,1,1,0,1,1,19,3,7,1,1,2,0
20,1,1,0,1,1,25,3,11,1,1,2,0
20,1,1,0,1,1,27,3,17,1,1,1,0
20,1,1,0,1,1,26,1,16,1,1,2,0
20,1,1,0,1,1,18,0,3,1,1,1,0
20,1,1,0,1,1,25,3,3,1,0,2,0
20,1,1,1,1,1,19,3,7,1,1,2,0
20,1,1,1,1,1,25,3,11,1,1,2,0
20,1,1,1,1,1,27,3,17,1,1,1,0
20,1,1,1,1,1,26,1,16,1,1,2,0
20,1,1,1,1,1,18,0,3,1,1,1,0
20,1,1,1,1,1,25,3,3,1,0,2,0
20,1,0,2,1,1,19,3,7,1,1,2,0
20,1,0,2,1,1,25,3,11,1,1,2,0
20,1,0,2,1,1,27,3,17,1,1,1,0
20,1,0,2,1,1,26,1,16,1,1,2,0
20,1,0,2,1,1,18,0,3,1,1,1,0
20,1,0,2,1,1,25,3,3,1,0,2,0
25,0,0,0,1,0,28,3,5,0,1,2,0
25,2,1,1,1,0,28,3,5,0,1,2,0
16,2,1,1,1,1,28,3,2,1,1,2,1
16,2,1,1,1,1,24,1,15,1,0,1,0
16,2,1,1,1,1,18,0,17,1,1,1,0
16,2,1,1,1,1,21,1,0,1,0,1,0
16,2,1,1,1,1,20,1,8,1,1,2,1
16,1,0,1,1,1,28,3,2,1,1,2,1
16,1,0,1,1,1,24,1,15,1,0,1,0
16,1,0,1,1,1,18,0,17,1,1,1,0
16,1,0,1,1,1,21,1,0,1,0,1,0
16,1,0,1,1,1,20,1,8,1,1,2,1
16,0,1,1,1,1,28,3,2,1,1,2,1
16,0,1,1,1,1,24,1,15,1,0,1,0
16,0,1,1,1,1,18,0,17,1,1,1,0
16,0,1,1,1,1,21,1,0,1,0,1,0
16,0,1,1,1,1,20,1,8,1,1,2,1
16,2,1,1,1,1,28,3,2,1,1,2,1
16,2,1,1,1,1,24,1,15,1,0,1,0
16,2,1,1,1,1,18,0,17,1,1,1,0
16,2,1,1,1,1,21,1,0,1,0,1,0
16,2,1,1,1,1,20,1,8,1,1,2,1
16,1,1,1,0,1,28,3,2,1,1,2,1
16,1,1,1,0,1,24,1,15,1,0,1,0
16,1,1,1,0,1,18,0,17,1,1,1,0
16,1,1,1,0,1,21,1,0,1,0,1,0
16,1,1,1,0,1,20,1,8,1,1,2,1
29,1,0,0,1,0,28,1,12,0,1,2,0
29,1,0,0,1,0,27,1,14,1,1,0,0
29,1,0,0,1,0,20,0,8,1,0,0,0
29,1,1,1,1,0,28,1,12,0,1,2,0
29,1,1,1,1,0,27,1,14,1,1,0,0
29,1,1,1,1,0,20,0,8,1,0,0,0
30,2,1,1,1,1,18,0,12,0,1,2,0
26,1,1,1,1,0,20,1,4,0,1,2,0
26,1,1,1,1,0,21,2,17,0,1,2,0
26,1,1,1,1,0,20,1,4,0,1,2,0
26,1,1,1,1,0,21,2,17,0,1,2,0
26,0,0,0,1,0,20,1,4,0,1,2,0
26,0,0,0,1,0,21,2,17,0,1,2,0
26,0,0,0,1,0,20,1,4,0,1,2,0
26,0,0,0,1,0,21,2,17,0,1,2,0
23,1,1,1,1,0,27,2,16,0,1,2,0
23,1,1,1,1,0,18,0,18,0,1,2,0
23,1,1,1,1,0,25,2,9,0,1,0,0
23,1,1,1,1,0,29,1,9,1,1,2,0
23,1,1,1,1,0,27,1,19,0,1,1,0
23,1,1,1,1,0,22,3,4,0,1,2,0
23,1,1,1,1,0,19,2,10,0,1,0,0
23,1,1,1,1,0,21,3,11,1,1,2,0
23,1,1,1,1,0,27,0,17,1,1,2,0
23,1,1,2,1,0,27,2,16,0,1,2,0
23,1,1,2,1,0,18,0,18,0,1,2,0
23,1,1,2,1,0,25,2,9,0,1,0,0
23,1,1,2,1,0,29,1,9,1,1,2,0
23,1,1,2,1,0,27,1,19,0,1,1,0
23,1,1,2,1,0,22,3,4,0,1,2,0
23,1,1,2,1,0,19,2,10,0,1,0,0
23,1,1,2,1,0,21,3,11,1,1,2,0
23,1,1,2,1,0,27,0,17,1,1,2,0
23,2,0,1,1,0,27,2,16,0,1,2,0
23,2,0,1,1,0,18,0,18,0,1,2,0
23,2,0,1,1,0,25,2,9,0,1,0,0
23,2,0,1,1,0,29,1,9,1,1,2,0
23,2,0,1,1,0,27,1,19,0,1,1,0
23,2,0,1,1,0,22,3,4,0,1,2,0
23,2,0,1,1,0,19,2,10,0,1,0,0
23,2,0,1,1,0,21,3,11,1,1,2,0
23,2,0,1,1,0,27,0,17,1,1,2,0
23,1,1,1,1,0,27,2,16,0,1,2,0
23,1,1,1,1,0,18,0,18,0,1,2,0
23,1,1,1,1,0,25,2,9,0,1,0,0
23,1,1,1,1,0,29,1,9,1,1,2,0
23,1,1,1,1,0,27,1,19,0,1,1,0
23,1,1,1,1,0,22,3,4,0,1,2,0
23,1,1,1,1,0,19,2,10,0,1,0,0
23,1,1,1,1,0,21,3,11,1,1,2,0
23,1,1,1,1,0,27,0,17,1,1,2,0
23,0,0,2,1,0,27,2,16,0,1,2,0
23,0,0,2,1,0,18,0,18,0,1,2,0
23,0,0,2,1,0,25,2,9,0,1,0,0
23,0,0,2,1,0,29,1,9,1,1,2,0
23,0,0,2,1,0,27,1,19,0,1,1,0
23,0,0,2,1,0,22,3,4,0,1,2,0
23,0,0,2,1,0,19,2,10,0,1,0,0
23,0,0,2,1,0,21,3,11,1,1,2,0
23,0,0,2,1,0,27,0,17,1,1,2,0
11,0,1,0,1,0,22,3,15,1,1,1,0
11,2,1,0,1,0,22,3,15,1,1,1,0
11,1,0,1,1,0,22,3,15,1,1,1,0
14,1,0,0,1,0,23,2,15,1,0,1,0
14,2,0,1,1,0,23,2,15,1,0,1,0
14,0,1,1,1,0,23,2,15,1,0,1,0
22,2,0,2,1,1,25,3,6,0,0,2,0
22,0,1,1,1,1,25,3,6,0,0,2,0
22,2,1,1,0,1,25,3,6,0,0,2,0
22,2,0,1,1,1,25,3,6,0,0,2,0
39,1,0,1,1,1,19,0,16,0,1,2,0
39,1,0,1,1,1,22,2,20,0,1,1,0
39,1,0,1,1,1,23,3,10,0,0,1,0
39,1,0,1,1,1,22,2,13,1,1,0,0
39,1,0,1,1,1,23,2,12,1,1,1,0
39,1,0,1,1,1,24,1,1,1,1,2,0
24,1,0,0,1,1,26,3,8,1,0,1,0
24,1,0,0,1,1,18,0,20,0,1,0,0
24,1,1,1,1,1,26,3,8,1,0,1,0
24,1,1,1,1,1,18,0,20,0,1,0,0
24,0,1,0,1,1,26,3,8,1,0,1,0
24,0,1,0,1,1,18,0,20,0,1,0,0
24,1,0,0,1,1,26,3,8,1,0,1,0
24,1,0,0,1,1,18,0,20,0,1,0,0
24,1,0,2,1,1,26,3,8,1,0,1,0
24,1,0,2,1,1,18,0,20,0,1,0,0
23,2,0,0,1,1,18,3,8,0,1,0,0
23,2,0,0,1,1,24,0,20,0,1,1,0
23,2,0,0,1,1,27,1,7,1,1,1,0
23,2,0,0,1,1,25,0,2,1,0,0,0
23,2,0,1,1,1,18,3,8,0,1,0,0
23,2,0,1,1,1,24,0,20,0,1,1,0
23,2,0,1,1,1,27,1,7,1,1,1,0
23,2,0,1,1,1,25,0,2,1,0,0,0
23,1,0,0,1,1,18,3,8,0,1,0,0
23,1,0,0,1,1,24,0,20,0,1,1,0
23,1,0,0,1,1,27,1,7,1,1,1,0
23,1,0,0,1,1,25,0,2,1,0,0,0
23,2,1,0,1,1,18,3,8,0,1,0,0
23,2,1,0,1,1,24,0,20,0,1,1,0
23,2,1,0,1,1,27,1,7,1,1,1,0
23,2,1,0,1,1,25,0,2,1,0,0,0
23,2,1,1,1,1,18,3,8,0,1,0,0
23,2,1,1,1,1,24,0,20,0,1,1,0
23,2,1,1,1,1,27,1,7,1,1,1,0
23,2,1,1,1,1,25,0,2,1,0,0,0
23,1,0,2,1,1,18,3,8,0,1,0,0
23,1,0,2,1,1,24,0,20,0,1,1,0
23,1,0,2,1,1,27,1,7,1,1,1,0
23,1,0,2,1,1,25,0,2,1,0,0,0
23,0,0,1,1,1,18,3,8,0,1,0,0
23,0,0,1,1,1,24,0,20,0,1,1,0
23,0,0,1,1,1,27,1,7,1,1,1,0
23,0,0,1,1,1,25,0,2,1,0,0,0
25,2,0,2,1,1,18,3,17,1,1,0,0
25,2,0,2,1,1,19,3,11,0,1,1,0
25,2,0,2,1,1,21,3,7,1,1,2,0
25,2,0,2,1,1,21,1,13,0,1,2,0
25,2,0,2,1,1,26,0,11,1,1,1,0
25,1,1,0,1,1,18,3,17,1,1,0,0
25,1,1,0,1,1,19,3,11,0,1,1,0
25,1,1,0,1,1,21,3,7,1,1,2,0
25,1,1,0,1,1,21,1,13,0,1,2,0
25,1,1,0,1,1,26,0,11,1,1,1,0
25,2,1,2,1,1,18,3,17,1,1,0,0
25,2,1,2,1,1,19,3,11,0,1,1,0
25,2,1,2,1,1,21,3,7,1,1,2,0
25,2,1,2,1,1,21,1,13,0,1,2,0
25,2,1,2,1,1,26,0,11,1,1,1,0
25,0,1,1,1,1,18,3,17,1,1,0,0
25,0,1,1,1,1,19,3,11,0,1,1,0
25,0,1,1,1,1,21,3,7,1,1,2,0
25,0,1,1,1,1,21,1,13,0,1,2,0
25,0,1,1,1,1,26,0,11,1,1,1,0
25,0,1,2,1,1,18,3,17,1,1,0,0
25,0,1,2,1,1,19,3,11,0,1,1,0
25,0,1,2,1,1,21,3,7,1,1,2,0
25,0,1,2,1,1,21,1,13,0,1,2,0
25,0,1,2,1,1,26,0,11,1,1,1,0
25,2,1,0,1,1,18,3,17,1,1,0,0
25,2,1,0,1,1,19,3,11,0,1,1,0
25,2,1,0,1,1,21,3,7,1,1,2,0
25,2,1,0,1,1,21,1,13,0,1,2,0
25,2,1,0,1,1,26,0,11,1,1,1,0
31,2,1,0,1,1,24,0,16,1,0,0,0
31,2,1,0,1,1,21,0,15,1,0,2,0
31,2,1,0,1,1,21,0,4,1,1,0,0
31,2,1,0,1,1,19,3,17,1,1,2,0
31,2,1,0,1,1,20,3,6,1,1,1,0
31,2,1,0,1,1,18,2,6,0,0,0,0
24,1,1,1,1,0,29,3,6,1,0,1,0
24,1,1,1,1,0,22,0,4,1,1,1,0
24,1,1,1,1,0,21,2,18,0,1,2,0
24,1,1,1,1,0,21,0,11,1,0,2,0
25,0,1,1,1,1,23,0,12,1,1,0,0
25,0,1,1,1,1,28,0,4,1,0,1,0
25,1,0,1,1,1,23,0,12,1,1,0,0
25,1,0,1,1,1,28,0,4,1,0,1,0
25,1,1,1,1,1,23,0,12,1,1,0,0
25,1,1,1,1,1,28,0,4,1,0,1,0
16,2,1,1,1,1,23,3,1,1,1,0,0
16,2,1,1,1,1,26,3,1,0,1,1,0
16,2,1,1,1,1,19,2,18,1,1,2,1
16,1,1,1,1,1,23,3,1,1,1,0,0
16,1,1,1,1,1,26,3,1,0,1,1,0
16,1,1,1,1,1,19,2,18,1,1,2,1
16,1,1,2,1,1,23,3,1,1,1,0,0
16,1,1,2,1,1,26,3,1,0,1,1,0
16,1,1,2,1,1,19,2,18,1,1,2,1
16,2,0,0,1,1,23,3,1,1,1,0,0
16,2,0,0,1,1,26,3,1,0,1,1,0
16,2,0,0,1,1,19,2,18,1,1,2,1
16,0,0,0,1,1,23,3,1,1,1,0,0
16,0,0,0,1,1,26,3,1,0,1,1,0
16,0,0,0,1,1,19,2,18,1,1,2,1
16,1,0,1,1,1,23,3,1,1,1,0,0
16,1,0,1,1,1,26,3,1,0,1,1,0
16,1,0,1,1,1,19,2,18,1,1,2,1
16,2,1,0,1,1,23,3,1,1,1,0,0
16,2,1,0,1,1,26,3,1,0,1,1,0
16,2,1,0,1,1,19,2,18,1,1,2,1
16,1,1,1,1,1,23,3,1,1,1,0,0
16,1,1,1,1,1,26,3,1,0,1,1,0
16,1,1,1,1,1,19,2,18,1,1,2,1
16,2,1,1,1,1,23,3,1,1,1,0,0
16,2,1,1,1,1,26,3,1,0,1,1,0
16,2,1,1,1,1,19,2,18,1,1,2,1
23,1,0,1,1,0,28,1,8,1,1,1,0
23,1,0,1,1,0,23,0,17,1,1,2,0
23,0,0,2,1,0,28,1,8,1,1,1,0
23,0,0,2,1,0,23,0,17,1,1,2,0
23,1,1,1,1,0,28,1,8,1,1,1,0
23,1,1,1,1,0,23,0,17,1,1,2,0
25,2,1,1,1,0,29,2,12,1,1,0,0
25,1,1,0,1,0,29,2,12,1,1,0,0
30,1,0,2,1,1,19,2,0,1,1,1,0
20,1,0,1,1,1,23,0,17,1,1,2,0
20,1,0,1,1,1,25,3,2,0,0,0,0
20,0,1,2,1,1,23,0,17,1,1,2,0
20,0,1,2,1,1,25,3,2,0,0,0,0
20,0,1,0,1,1,23,0,17,1,1,2,0
20,0,1,0,1,1,25,3,2,0,0,0,0
20,0,0,0,1,1,23,0,17,1,1,2,0
20,0,0,0,1,1,25,3,2,0,0,0,0
20,0,0,0,1,1,23,0,17,1,1,2,0
20,0,0,0,1,1,25,3,2,0,0,0,0
20,1,1,1,1,1,23,0,17,1,1,2,0
20,1,1,1,1,1,25,3,2,0,0,0,0
20,0,1,2,1,1,23,0,17,1,1,2,0
20,0,1,2,1,1,25,3,2,0,0,0,0
20,1,0,2,1,1,23,0,17,1,1,2,0
20,1,0,2,1,1,25,3,2,0,0,0,0
24,2,0,0,1,0,27,3,18,1,1,2,0
24,2,0,0,1,0,29,1,11,0,1,2,0
24,2,0,0,1,0,26,3,16,1,1,1,0
24,0,1,1,1,0,27,3,18,1,1,2,0
24,0,1,1,1,0,29,1,11,0,1,2,0
24,0,1,1,1,0,26,3,16,1,1,1,0
24,2,0,0,1,0,27,3,18,1,1,2,0
24,2,0,0,1,0,29,1,11,0,1,2,0
24,2,0,0,1,0,26,3,16,1,1,1,0
24,2,1,1,1,0,27,3,18,1,1,2,0
24,2,1,1,1,0,29,1,11,0,1,2,0
24,2,1,1,1,0,26,3,16,1,1,1,0
24,1,0,1,1,0,27,3,18,1,1,2,0
24,1,0,1,1,0,29,1,11,0,1,2,0
24,1,0,1,1,0,26,3,16,1,1,1,0
11,1,1,0,1,1,26,2,12,1,1,1,0
11,1,1,0,1,1,29,2,1,1,0,2,1
18,1,0,0,1,0,24,0,6,0,1,1,0
18,2,0,1,1,0,24,0,6,0,1,1,0
18,0,1,1,1,0,24,0,6,0,1,1,0
18,1,1,1,1,0,24,0,6,0,1,1,0
18,1,1,0,1,0,24,0,6,0,1,1,0
18,1,1,1,1,0,24,0,6,0,1,1,0
18,0,1,0,1,0,24,0,6,0,1,1,0
18,0,0,0,1,0,24,0,6,0,1,1,0
23,1,1,1,1,1,28,3,10,0,0,2,0
23,1,1,1,1,1,18,1,9,0,0,2,0
23,1,1,1,1,1,28,0,0,1,1,1,0
23,1,1,1,1,1,25,3,20,1,1,1,0
23,0,0,0,1,1,28,3,10,0,0,2,0
23,0,0,0,1,1,18,1,9,0,0,2,0
23,0,0,0,1,1,28,0,0,1,1,1,0
23,0,0,0,1,1,25,3,20,1,1,1,0
23,1,1,0,1,1,28,3,10,0,0,2,0
23,1,1,0,1,1,18,1,9,0,0,2,0
23,1,1,0,1,1,28,0,0,1,1,1,0
23,1,1,0,1,1,25,3,20,1,1,1,0
23,2,1,2,0,1,28,3,10,0,0,2,0
23,2,1,2,0,1,18,1,9,0,0,2,0
23,2,1,2,0,1,28,0,0,1,1,1,0
23,2,1,2,0,1,25,3,20,1,1,1,0
23,1,0,0,1,1,28,3,10,0,0,2,0
23,1,0,0,1,1,18,1,9,0,0,2,0
23,1,0,0,1,1,28,0,0,1,1,1,0
23,1,0,0,1,1,25,3,20,1,1,1,0
23,1,1,1,1,1,28,3,10,0,0,2,0
23,1,1,1,1,1,18,1,9,0,0,2,0
23,1,1,1,1,1,28,0,0,1,1,1,0
23,1,1,1,1,1,25,3,20,1,1,1,0
7,2,1,1,1,0,27,3,6,0,0,2,1
7,2,1,1,1,0,19,2,12,0,1,1,0
27,1,0,1,1,0,26,3,0,0,0,2,0
27,1,0,1,1,0,23,0,18,1,1,1,0
27,2,0,1,1,0,26,3,0,0,0,2,0
27,2,0,1,1,0,23,0,18,1,1,1,0
27,1,0,1,1,0,26,3,0,0,0,2,0
27,1,0,1,1,0,23,0,18,1,1,1,0
9,1,1,0,1,1,23,3,3,1,0,1,0
9,1,1,0,1,1,25,1,8,1,0,2,1
9,1,1,0,1,1,22,3,11,1,0,2,1
9,1,0,0,1,1,23,3,3,1,0,1,0
9,1,0,0,1,1,25,1,8,1,0,2,1
9,1,0,0,1,1,22,3,11,1,0,2,1
9,2,0,1,1,1,23,3,3,1,0,1,0
9,2,0,1,1,1,25,1,8,1,0,2,1
9,2,0,1,1,1,22,3,11,1,0,2,1
14,2,0,0,1,1,20,1,2,1,1,0,0
14,2,0,0,1,1,21,3,14,0,1,2,1
14,2,0,0,1,1,23,0,12,0,0,0,0
14,2,0,0,1,1,22,0,18,0,1,0,0
14,1,1,1,1,1,20,1,2,1,1,0,0
14,1,1,1,1,1,21,3,14,0,1,2,1
14,1,1,1,1,1,23,0,12,0,0,0,0
14,1,1,1,1,1,22,0,18,0,1,0,0
14,1,1,0,1,1,20,1,2,1,1,0,0
